127.0.0.1 - - [04/Mar/2022:17:58:41 -0300] "GET / HTTP/1.1" 404 1036
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:21 -0300] "PUT /PI-AssistenciaTecnica/rest/servicos/aprovarOrcamento/2/5 HTTP/1.1" 200 30
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:21 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscarOrcamentos HTTP/1.1" 200 1045
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:22 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscarOrcamentoId?idorcamento=3 HTTP/1.1" 200 335
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:23 -0300] "PUT /PI-AssistenciaTecnica/rest/servicos/aprovarOrcamento/3/5 HTTP/1.1" 200 30
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:23 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscarOrcamentos HTTP/1.1" 200 1045
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:27 -0300] "GET /PI-AssistenciaTecnica HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:32 -0300] "POST /PI-AssistenciaTecnica/autenticar HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:32 -0300] "GET /PI-AssistenciaTecnica/pages/recepcao HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:32 -0300] "GET /PI-AssistenciaTecnica/pages/recepcao/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:32 -0300] "GET /PI-AssistenciaTecnica/css/recepcao.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:32 -0300] "GET /PI-AssistenciaTecnica/pages/recepcao/geral/cabecalho.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:34 -0300] "GET /PI-AssistenciaTecnica/pages/recepcao/funcao/consulta_orcamento/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:34 -0300] "GET /PI-AssistenciaTecnica/js/recepcao_aprovarOrcamento.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:34 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscarOrcamentos HTTP/1.1" 200 1045
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:36 -0300] "GET /PI-AssistenciaTecnica/pages/recepcao/funcao/consulta_ordemServico/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:36 -0300] "GET /PI-AssistenciaTecnica/js/recepcao_consultaOS.js HTTP/1.1" 200 7209
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:36 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscarOrcamentos HTTP/1.1" 200 1045
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:37 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscarOrcamentoId?idorcamento=1 HTTP/1.1" 200 348
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:39 -0300] "PUT /PI-AssistenciaTecnica/rest/servicos/aprovarOrcamento/1/-5 HTTP/1.1" 200 30
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:39 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscarOrcamentos HTTP/1.1" 200 1046
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:40 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscarOrcamentoId?idorcamento=2 HTTP/1.1" 200 333
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:41 -0300] "PUT /PI-AssistenciaTecnica/rest/servicos/aprovarOrcamento/2/6 HTTP/1.1" 200 30
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:41 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscarOrcamentos HTTP/1.1" 200 1046
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:42 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscarOrcamentoId?idorcamento=3 HTTP/1.1" 200 335
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:46 -0300] "GET /PI-AssistenciaTecnica/pages/adm/funcao/relatorio_adm/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:46 -0300] "GET /css/admin.css HTTP/1.1" 404 1049
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:46 -0300] "GET /PI-AssistenciaTecnica/js/admin_relatorio.js HTTP/1.1" 200 5235
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:46 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscarOrcamentosRelatorio HTTP/1.1" 200 1050
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:55 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscarOrcamentos HTTP/1.1" 200 1046
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:56 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscarOrcamentos HTTP/1.1" 200 1046
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:58 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscarOrcamentos HTTP/1.1" 200 1046
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:30:16 -0300] "GET /PI-AssistenciaTecnica/pages/adm/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:30:17 -0300] "GET /css/admin.css HTTP/1.1" 404 1049
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:30:17 -0300] "GET /PI-AssistenciaTecnica/js/admin_relatorio.js HTTP/1.1" 200 5355
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:30:17 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscarOrcamentosRelatorio HTTP/1.1" 200 1050
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:31:16 -0300] "GET /PI-AssistenciaTecnica/pages/adm/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:31:17 -0300] "GET /PI-AssistenciaTecnica/pages/adm/funcao/relatorio_adm/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:31:17 -0300] "GET /css/admin.css HTTP/1.1" 404 1049
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:31:17 -0300] "GET /PI-AssistenciaTecnica/js/admin_relatorio.js HTTP/1.1" 200 5291
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:31:17 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscarOrcamentosRelatorio HTTP/1.1" 200 1050
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:31:38 -0300] "GET /PI-AssistenciaTecnica/pages/adm/ HTTP/1.1" 200 1379
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:31:38 -0300] "GET /PI-AssistenciaTecnica/css/admin.css HTTP/1.1" 200 1365
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:31:38 -0300] "GET /PI-AssistenciaTecnica/js/general.js HTTP/1.1" 200 1063
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:31:38 -0300] "GET /PI-AssistenciaTecnica/css/jquery-ui.css HTTP/1.1" 200 38140
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:31:38 -0300] "GET /PI-AssistenciaTecnica/js/jquery-ui.js HTTP/1.1" 200 539421
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:31:40 -0300] "GET /css/admin.css HTTP/1.1" 404 1049
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:31:40 -0300] "GET /PI-AssistenciaTecnica/js/admin_relatorio.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:31:40 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscarOrcamentosRelatorio HTTP/1.1" 200 1050
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:31:42 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscaRelatorioDetalhado?idorcamento=1 HTTP/1.1" 200 349
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:31:44 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscaRelatorioDetalhado?idorcamento=1 HTTP/1.1" 200 349
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:31:46 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscaRelatorioDetalhado?idorcamento=4 HTTP/1.1" 200 532
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:31:48 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscaRelatorioDetalhado?idorcamento=3 HTTP/1.1" 200 335
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:31:50 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscaRelatorioDetalhado?idorcamento=2 HTTP/1.1" 200 333
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:31:53 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscaRelatorioDetalhado?idorcamento=1 HTTP/1.1" 200 349
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:31:58 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscaRelatorioDetalhado?idorcamento=1 HTTP/1.1" 200 349
